timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774921548.682,1.000,0.000,0.000,1.000
1774921548.692,0.917,0.083,0.137,0.863
1774921548.702,1.000,0.000,0.000,1.000
1774921548.713,1.000,0.000,0.000,1.000
1774921548.723,1.000,0.000,0.000,1.000
1774921548.733,1.000,0.000,0.000,1.000
1774921548.743,1.000,0.000,0.000,1.000
1774921548.754,1.000,0.000,0.000,1.000
1774921548.764,1.000,0.000,0.165,0.835
1774921548.774,1.000,0.000,0.000,1.000
1774921548.784,1.000,0.000,0.000,1.000
1774921548.795,1.000,0.000,1.000,0.000
1774921548.805,0.977,0.023,0.000,1.000
1774921548.815,1.000,0.000,0.000,1.000
1774921548.825,1.000,0.000,0.000,1.000
1774921548.836,0.469,0.531,0.000,1.000
1774921548.846,1.000,0.000,0.000,1.000
1774921548.856,1.000,0.000,0.000,1.000
1774921548.866,1.000,0.000,0.000,1.000
1774921548.877,1.000,0.000,0.000,1.000
1774921548.887,1.000,0.000,0.000,1.000
1774921548.897,1.000,0.000,0.000,1.000
1774921548.907,1.000,0.000,0.000,1.000
1774921548.918,1.000,0.000,0.000,1.000
1774921548.928,1.000,0.000,0.000,1.000
1774921548.938,1.000,0.000,0.000,1.000
1774921548.948,1.000,0.000,0.000,1.000
1774921548.959,1.000,0.000,0.000,1.000
1774921548.969,1.000,0.000,0.000,1.000
1774921548.979,1.000,0.000,0.000,1.000
1774921548.989,0.434,0.566,0.000,1.000
1774921549.000,1.000,0.000,0.000,1.000
1774921549.010,1.000,0.000,0.000,1.000
1774921549.020,1.000,0.000,0.000,1.000
1774921549.030,1.000,0.000,0.000,1.000
1774921549.041,1.000,0.000,0.000,1.000
1774921549.051,1.000,0.000,0.000,1.000
1774921549.061,1.000,0.000,1.000,0.000
1774921549.071,1.000,0.000,1.000,0.000
1774921549.082,0.983,0.017,1.000,0.000
1774921549.092,1.000,0.000,1.000,0.000
1774921549.102,1.000,0.000,0.460,0.540
1774921549.112,1.000,0.000,1.000,0.000
1774921549.123,1.000,0.000,1.000,0.000
1774921549.133,0.668,0.332,1.000,0.000
1774921549.143,1.000,0.000,1.000,0.000
1774921549.153,0.609,0.391,0.941,0.059
1774921549.164,1.000,0.000,1.000,0.000
1774921549.174,0.944,0.056,1.000,0.000
1774921549.184,0.943,0.057,1.000,0.000
1774921549.195,1.000,0.000,0.000,1.000
1774921549.205,1.000,0.000,0.000,1.000
1774921549.215,0.673,0.327,0.000,1.000
1774921549.225,1.000,0.000,0.239,0.761
1774921549.235,1.000,0.000,0.000,1.000
1774921549.246,1.000,0.000,0.000,1.000
1774921549.256,0.787,0.213,0.000,1.000
1774921549.266,0.729,0.271,0.000,1.000
1774921549.276,0.786,0.214,0.000,1.000
1774921549.287,1.000,0.000,0.000,1.000
1774921549.297,1.000,0.000,0.000,1.000
1774921549.307,1.000,0.000,0.000,1.000
1774921549.317,1.000,0.000,0.000,1.000
1774921549.328,1.000,0.000,0.734,0.266
1774921549.338,1.000,0.000,1.000,0.000
1774921549.348,1.000,0.000,1.000,0.000
1774921549.358,1.000,0.000,1.000,0.000
1774921549.369,1.000,0.000,1.000,0.000
1774921549.379,1.000,0.000,1.000,0.000
1774921549.389,1.000,0.000,1.000,0.000
1774921549.399,1.000,0.000,1.000,0.000
1774921549.410,1.000,0.000,1.000,0.000
1774921549.420,0.660,0.340,1.000,0.000
1774921549.430,1.000,0.000,1.000,0.000
1774921549.440,0.819,0.181,1.000,0.000
1774921549.451,1.000,0.000,1.000,0.000
1774921549.461,1.000,0.000,0.000,1.000
1774921549.471,1.000,0.000,0.000,1.000
1774921549.481,1.000,0.000,0.000,1.000
1774921549.492,0.926,0.074,0.000,1.000
1774921549.502,1.000,0.000,0.000,1.000
1774921549.512,1.000,0.000,0.000,1.000
1774921549.522,1.000,0.000,0.000,1.000
1774921549.533,1.000,0.000,0.000,1.000
1774921549.543,1.000,0.000,0.000,1.000
1774921549.553,1.000,0.000,0.000,1.000
1774921549.563,1.000,0.000,0.000,1.000
1774921549.574,1.000,0.000,0.000,1.000
1774921549.584,1.000,0.000,0.000,1.000
