timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774877526.695,1.000,0.000,1.000,0.000
1774877526.705,1.000,0.000,1.000,0.000
1774877526.715,1.000,0.000,1.000,0.000
1774877526.725,1.000,0.000,1.000,0.000
1774877526.735,0.932,0.068,1.000,0.000
1774877526.745,1.000,0.000,1.000,0.000
1774877526.756,1.000,0.000,1.000,0.000
1774877526.766,1.000,0.000,1.000,0.000
1774877526.776,1.000,0.000,1.000,0.000
1774877526.786,0.000,1.000,0.838,0.162
1774877526.796,0.000,1.000,1.000,0.000
1774877526.807,1.000,0.000,1.000,0.000
1774877526.817,1.000,0.000,1.000,0.000
1774877526.827,1.000,0.000,1.000,0.000
1774877526.837,1.000,0.000,1.000,0.000
1774877526.848,1.000,0.000,1.000,0.000
1774877526.858,1.000,0.000,1.000,0.000
1774877526.868,1.000,0.000,1.000,0.000
1774877526.878,1.000,0.000,1.000,0.000
1774877526.889,1.000,0.000,1.000,0.000
1774877526.899,0.818,0.182,1.000,0.000
1774877526.909,1.000,0.000,0.940,0.060
1774877526.919,1.000,0.000,1.000,0.000
1774877526.930,0.685,0.315,1.000,0.000
1774877526.940,1.000,0.000,1.000,0.000
1774877526.950,1.000,0.000,1.000,0.000
1774877526.960,1.000,0.000,1.000,0.000
1774877526.970,0.000,1.000,1.000,0.000
1774877526.981,0.000,1.000,1.000,0.000
1774877526.991,0.000,1.000,0.482,0.518
1774877527.001,0.000,1.000,0.785,0.215
1774877527.011,0.000,1.000,0.471,0.529
1774877527.022,0.037,0.963,1.000,0.000
1774877527.032,0.000,1.000,1.000,0.000
1774877527.042,0.000,1.000,1.000,0.000
1774877527.052,0.000,1.000,1.000,0.000
1774877527.063,0.000,1.000,1.000,0.000
1774877527.073,1.000,0.000,0.122,0.878
1774877527.083,0.000,1.000,1.000,0.000
1774877527.093,0.000,1.000,1.000,0.000
1774877527.104,0.000,1.000,1.000,0.000
1774877527.114,0.000,1.000,1.000,0.000
1774877527.124,0.000,1.000,1.000,0.000
1774877527.134,0.000,1.000,0.776,0.224
1774877527.145,0.000,1.000,1.000,0.000
1774877527.155,0.000,1.000,0.779,0.221
1774877527.165,0.019,0.981,1.000,0.000
1774877527.175,0.000,1.000,1.000,0.000
1774877527.186,0.000,1.000,1.000,0.000
1774877527.196,0.000,1.000,1.000,0.000
1774877527.206,0.000,1.000,1.000,0.000
1774877527.216,0.000,1.000,0.868,0.132
1774877527.227,0.000,1.000,1.000,0.000
1774877527.237,0.000,1.000,1.000,0.000
1774877527.247,0.000,1.000,1.000,0.000
1774877527.257,0.069,0.931,1.000,0.000
1774877527.267,0.000,1.000,1.000,0.000
1774877527.278,0.000,1.000,1.000,0.000
1774877527.288,0.000,1.000,1.000,0.000
1774877527.298,0.000,1.000,0.919,0.081
1774877527.308,0.000,1.000,1.000,0.000
1774877527.319,0.000,1.000,1.000,0.000
1774877527.329,0.000,1.000,1.000,0.000
1774877527.339,0.000,1.000,1.000,0.000
1774877527.349,0.000,1.000,1.000,0.000
1774877527.360,0.000,1.000,1.000,0.000
1774877527.370,0.000,1.000,1.000,0.000
1774877527.380,0.000,1.000,1.000,0.000
1774877527.390,0.000,1.000,1.000,0.000
1774877527.401,0.000,1.000,1.000,0.000
1774877527.411,0.000,1.000,0.733,0.267
1774877527.421,0.000,1.000,1.000,0.000
1774877527.431,0.000,1.000,1.000,0.000
1774877527.441,0.000,1.000,1.000,0.000
1774877527.452,0.000,1.000,0.577,0.423
1774877527.462,0.000,1.000,1.000,0.000
1774877527.472,0.000,1.000,0.988,0.012
1774877527.482,0.000,1.000,1.000,0.000
1774877527.493,0.000,1.000,1.000,0.000
1774877527.503,0.000,1.000,1.000,0.000
1774877527.513,0.000,1.000,1.000,0.000
1774877527.523,0.000,1.000,1.000,0.000
1774877527.534,0.000,1.000,0.978,0.022
1774877527.544,0.000,1.000,1.000,0.000
1774877527.554,0.000,1.000,0.749,0.251
1774877527.564,0.000,1.000,1.000,0.000
1774877527.575,0.000,1.000,0.885,0.115
1774877527.585,0.071,0.929,1.000,0.000
1774877527.595,0.000,1.000,1.000,0.000
